,stat,type,value,H0,H1,N,mu,eps,rho1,rho2,rho3,r,theta
0,ghc,power,0.125,500,200,1000,1.662,15,0.3,0,0.3,0.2,0.6
0,hc,power,0.125,500,200,1000,1.662,15,0.3,0,0.3,0.2,0.6
0,hcs,power,0.14,500,200,1000,1.662,15,0.3,0,0.3,0.2,0.6
0,bj,power,0.07,500,200,1000,1.662,15,0.3,0,0.3,0.2,0.6
0,rbj,power,0.03,500,200,1000,1.662,15,0.3,0,0.3,0.2,0.6
0,gbj,power,0.065,500,200,1000,1.662,15,0.3,0,0.3,0.2,0.6
0,gnull,power,0.07,500,200,1000,1.662,15,0.3,0,0.3,0.2,0.6
0,ggnull,power,0.03,500,200,1000,1.662,15,0.3,0,0.3,0.2,0.6
0,cpma,power,0.08,500,200,1000,1.662,15,0.3,0,0.3,0.2,0.6
0,score,power,0.07,500,200,1000,1.662,15,0.3,0,0.3,0.2,0.6
0,alr,power,0.015,500,200,1000,1.662,15,0.3,0,0.3,0.2,0.6
0,fdr,power,0.645,500,200,1000,1.662,15,0.3,0,0.3,0.2,0.6
0,ghc,precision,0.20285576701520952,500,200,1000,1.662,15,0.3,0,0.3,0.2,0.6
0,hc,precision,0.20200747419217763,500,200,1000,1.662,15,0.3,0,0.3,0.2,0.6
0,hcs,precision,0.1973699600367022,500,200,1000,1.662,15,0.3,0,0.3,0.2,0.6
0,bj,precision,0.06814690489566302,500,200,1000,1.662,15,0.3,0,0.3,0.2,0.6
0,rbj,precision,0.08820413716420157,500,200,1000,1.662,15,0.3,0,0.3,0.2,0.6
0,gbj,precision,0.18174688473520248,500,200,1000,1.662,15,0.3,0,0.3,0.2,0.6
0,gnull,precision,0.0,500,200,1000,1.662,15,0.3,0,0.3,0.2,0.6
0,ggnull,precision,0.0,500,200,1000,1.662,15,0.3,0,0.3,0.2,0.6
0,fdr,precision,0.07137409812409812,500,200,1000,1.662,15,0.3,0,0.3,0.2,0.6
0,ghc,recall,0.12333333333333332,500,200,1000,1.662,15,0.3,0,0.3,0.2,0.6
0,hc,recall,0.1343333333333333,500,200,1000,1.662,15,0.3,0,0.3,0.2,0.6
0,hcs,recall,0.16599999999999998,500,200,1000,1.662,15,0.3,0,0.3,0.2,0.6
0,bj,recall,0.2733333333333333,500,200,1000,1.662,15,0.3,0,0.3,0.2,0.6
0,rbj,recall,0.43766666666666665,500,200,1000,1.662,15,0.3,0,0.3,0.2,0.6
0,gbj,recall,0.026000000000000002,500,200,1000,1.662,15,0.3,0,0.3,0.2,0.6
0,gnull,recall,0.0,500,200,1000,1.662,15,0.3,0,0.3,0.2,0.6
0,ggnull,recall,0.0,500,200,1000,1.662,15,0.3,0,0.3,0.2,0.6
0,fdr,recall,0.018333333333333333,500,200,1000,1.662,15,0.3,0,0.3,0.2,0.6
0,ghc,power,0.13,500,200,1000,1.949,15,0.3,0,0.3,0.275,0.6
0,hc,power,0.13,500,200,1000,1.949,15,0.3,0,0.3,0.275,0.6
0,hcs,power,0.185,500,200,1000,1.949,15,0.3,0,0.3,0.275,0.6
0,bj,power,0.07,500,200,1000,1.949,15,0.3,0,0.3,0.275,0.6
0,rbj,power,0.025,500,200,1000,1.949,15,0.3,0,0.3,0.275,0.6
0,gbj,power,0.065,500,200,1000,1.949,15,0.3,0,0.3,0.275,0.6
0,gnull,power,0.07,500,200,1000,1.949,15,0.3,0,0.3,0.275,0.6
0,ggnull,power,0.03,500,200,1000,1.949,15,0.3,0,0.3,0.275,0.6
0,cpma,power,0.09,500,200,1000,1.949,15,0.3,0,0.3,0.275,0.6
0,score,power,0.09,500,200,1000,1.949,15,0.3,0,0.3,0.275,0.6
0,alr,power,0.02,500,200,1000,1.949,15,0.3,0,0.3,0.275,0.6
0,fdr,power,0.675,500,200,1000,1.949,15,0.3,0,0.3,0.275,0.6
0,ghc,precision,0.300857962147721,500,200,1000,1.949,15,0.3,0,0.3,0.275,0.6
0,hc,precision,0.29400659341523605,500,200,1000,1.949,15,0.3,0,0.3,0.275,0.6
0,hcs,precision,0.2843139190060364,500,200,1000,1.949,15,0.3,0,0.3,0.275,0.6
0,bj,precision,0.1252337868985723,500,200,1000,1.949,15,0.3,0,0.3,0.275,0.6
0,rbj,precision,0.1273594609344195,500,200,1000,1.949,15,0.3,0,0.3,0.275,0.6
0,gbj,precision,0.23955336257309937,500,200,1000,1.949,15,0.3,0,0.3,0.275,0.6
0,gnull,precision,0.0,500,200,1000,1.949,15,0.3,0,0.3,0.275,0.6
0,ggnull,precision,0.0,500,200,1000,1.949,15,0.3,0,0.3,0.275,0.6
0,fdr,precision,0.12728975885225885,500,200,1000,1.949,15,0.3,0,0.3,0.275,0.6
0,ghc,recall,0.16733333333333333,500,200,1000,1.949,15,0.3,0,0.3,0.275,0.6
0,hc,recall,0.17866666666666667,500,200,1000,1.949,15,0.3,0,0.3,0.275,0.6
0,hcs,recall,0.2206666666666667,500,200,1000,1.949,15,0.3,0,0.3,0.275,0.6
0,bj,recall,0.281,500,200,1000,1.949,15,0.3,0,0.3,0.275,0.6
0,rbj,recall,0.5046666666666667,500,200,1000,1.949,15,0.3,0,0.3,0.275,0.6
0,gbj,recall,0.035333333333333335,500,200,1000,1.949,15,0.3,0,0.3,0.275,0.6
0,gnull,recall,0.0,500,200,1000,1.949,15,0.3,0,0.3,0.275,0.6
0,ggnull,recall,0.0,500,200,1000,1.949,15,0.3,0,0.3,0.275,0.6
0,fdr,recall,0.03666666666666667,500,200,1000,1.949,15,0.3,0,0.3,0.275,0.6
0,ghc,power,0.18,500,200,1000,2.199,15,0.3,0,0.3,0.35,0.6
0,hc,power,0.18,500,200,1000,2.199,15,0.3,0,0.3,0.35,0.6
0,hcs,power,0.245,500,200,1000,2.199,15,0.3,0,0.3,0.35,0.6
0,bj,power,0.07,500,200,1000,2.199,15,0.3,0,0.3,0.35,0.6
0,rbj,power,0.03,500,200,1000,2.199,15,0.3,0,0.3,0.35,0.6
0,gbj,power,0.065,500,200,1000,2.199,15,0.3,0,0.3,0.35,0.6
0,gnull,power,0.07,500,200,1000,2.199,15,0.3,0,0.3,0.35,0.6
0,ggnull,power,0.03,500,200,1000,2.199,15,0.3,0,0.3,0.35,0.6
0,cpma,power,0.1,500,200,1000,2.199,15,0.3,0,0.3,0.35,0.6
0,score,power,0.09,500,200,1000,2.199,15,0.3,0,0.3,0.35,0.6
0,alr,power,0.025,500,200,1000,2.199,15,0.3,0,0.3,0.35,0.6
0,fdr,power,0.74,500,200,1000,2.199,15,0.3,0,0.3,0.35,0.6
0,ghc,precision,0.38390938258366125,500,200,1000,2.199,15,0.3,0,0.3,0.35,0.6
0,hc,precision,0.3774334984632053,500,200,1000,2.199,15,0.3,0,0.3,0.35,0.6
0,hcs,precision,0.36211951086165955,500,200,1000,2.199,15,0.3,0,0.3,0.35,0.6
0,bj,precision,0.19904497391852338,500,200,1000,2.199,15,0.3,0,0.3,0.35,0.6
0,rbj,precision,0.1946590609019723,500,200,1000,2.199,15,0.3,0,0.3,0.35,0.6
0,gbj,precision,0.29285714285714287,500,200,1000,2.199,15,0.3,0,0.3,0.35,0.6
0,gnull,precision,0.0,500,200,1000,2.199,15,0.3,0,0.3,0.35,0.6
0,ggnull,precision,0.0,500,200,1000,2.199,15,0.3,0,0.3,0.35,0.6
0,fdr,precision,0.23789638670153376,500,200,1000,2.199,15,0.3,0,0.3,0.35,0.6
0,ghc,recall,0.20933333333333334,500,200,1000,2.199,15,0.3,0,0.3,0.35,0.6
0,hc,recall,0.22,500,200,1000,2.199,15,0.3,0,0.3,0.35,0.6
0,hcs,recall,0.29133333333333333,500,200,1000,2.199,15,0.3,0,0.3,0.35,0.6
0,bj,recall,0.2763333333333334,500,200,1000,2.199,15,0.3,0,0.3,0.35,0.6
0,rbj,recall,0.5323333333333333,500,200,1000,2.199,15,0.3,0,0.3,0.35,0.6
0,gbj,recall,0.04333333333333333,500,200,1000,2.199,15,0.3,0,0.3,0.35,0.6
0,gnull,recall,0.0,500,200,1000,2.199,15,0.3,0,0.3,0.35,0.6
0,ggnull,recall,0.0,500,200,1000,2.199,15,0.3,0,0.3,0.35,0.6
0,fdr,recall,0.07066666666666667,500,200,1000,2.199,15,0.3,0,0.3,0.35,0.6
0,ghc,power,0.225,500,200,1000,2.423,15,0.3,0,0.3,0.425,0.6
0,hc,power,0.24,500,200,1000,2.423,15,0.3,0,0.3,0.425,0.6
0,hcs,power,0.29,500,200,1000,2.423,15,0.3,0,0.3,0.425,0.6
0,bj,power,0.07,500,200,1000,2.423,15,0.3,0,0.3,0.425,0.6
0,rbj,power,0.04,500,200,1000,2.423,15,0.3,0,0.3,0.425,0.6
0,gbj,power,0.065,500,200,1000,2.423,15,0.3,0,0.3,0.425,0.6
0,gnull,power,0.07,500,200,1000,2.423,15,0.3,0,0.3,0.425,0.6
0,ggnull,power,0.03,500,200,1000,2.423,15,0.3,0,0.3,0.425,0.6
0,cpma,power,0.1,500,200,1000,2.423,15,0.3,0,0.3,0.425,0.6
0,score,power,0.095,500,200,1000,2.423,15,0.3,0,0.3,0.425,0.6
0,alr,power,0.04,500,200,1000,2.423,15,0.3,0,0.3,0.425,0.6
0,fdr,power,0.805,500,200,1000,2.423,15,0.3,0,0.3,0.425,0.6
0,ghc,precision,0.44725652530595233,500,200,1000,2.423,15,0.3,0,0.3,0.425,0.6
0,hc,precision,0.4416152053169624,500,200,1000,2.423,15,0.3,0,0.3,0.425,0.6
0,hcs,precision,0.42082131310697446,500,200,1000,2.423,15,0.3,0,0.3,0.425,0.6
0,bj,precision,0.26489254074578283,500,200,1000,2.423,15,0.3,0,0.3,0.425,0.6
0,rbj,precision,0.2530192153628568,500,200,1000,2.423,15,0.3,0,0.3,0.425,0.6
0,gbj,precision,0.34526785714285707,500,200,1000,2.423,15,0.3,0,0.3,0.425,0.6
0,gnull,precision,0.0,500,200,1000,2.423,15,0.3,0,0.3,0.425,0.6
0,ggnull,precision,0.0,500,200,1000,2.423,15,0.3,0,0.3,0.425,0.6
0,fdr,precision,0.34489737182751895,500,200,1000,2.423,15,0.3,0,0.3,0.425,0.6
0,ghc,recall,0.2656666666666667,500,200,1000,2.423,15,0.3,0,0.3,0.425,0.6
0,hc,recall,0.28900000000000003,500,200,1000,2.423,15,0.3,0,0.3,0.425,0.6
0,hcs,recall,0.37500000000000006,500,200,1000,2.423,15,0.3,0,0.3,0.425,0.6
0,bj,recall,0.2773333333333333,500,200,1000,2.423,15,0.3,0,0.3,0.425,0.6
0,rbj,recall,0.5673333333333335,500,200,1000,2.423,15,0.3,0,0.3,0.425,0.6
0,gbj,recall,0.048,500,200,1000,2.423,15,0.3,0,0.3,0.425,0.6
0,gnull,recall,0.0,500,200,1000,2.423,15,0.3,0,0.3,0.425,0.6
0,ggnull,recall,0.0,500,200,1000,2.423,15,0.3,0,0.3,0.425,0.6
0,fdr,recall,0.10666666666666666,500,200,1000,2.423,15,0.3,0,0.3,0.425,0.6
0,ghc,power,0.285,500,200,1000,2.628,15,0.3,0,0.3,0.5,0.6
0,hc,power,0.3,500,200,1000,2.628,15,0.3,0,0.3,0.5,0.6
0,hcs,power,0.325,500,200,1000,2.628,15,0.3,0,0.3,0.5,0.6
0,bj,power,0.07,500,200,1000,2.628,15,0.3,0,0.3,0.5,0.6
0,rbj,power,0.06,500,200,1000,2.628,15,0.3,0,0.3,0.5,0.6
0,gbj,power,0.065,500,200,1000,2.628,15,0.3,0,0.3,0.5,0.6
0,gnull,power,0.07,500,200,1000,2.628,15,0.3,0,0.3,0.5,0.6
0,ggnull,power,0.03,500,200,1000,2.628,15,0.3,0,0.3,0.5,0.6
0,cpma,power,0.1,500,200,1000,2.628,15,0.3,0,0.3,0.5,0.6
0,score,power,0.095,500,200,1000,2.628,15,0.3,0,0.3,0.5,0.6
0,alr,power,0.04,500,200,1000,2.628,15,0.3,0,0.3,0.5,0.6
0,fdr,power,0.83,500,200,1000,2.628,15,0.3,0,0.3,0.5,0.6
0,ghc,precision,0.5126987616571594,500,200,1000,2.628,15,0.3,0,0.3,0.5,0.6
0,hc,precision,0.49674406825040324,500,200,1000,2.628,15,0.3,0,0.3,0.5,0.6
0,hcs,precision,0.46969593733130544,500,200,1000,2.628,15,0.3,0,0.3,0.5,0.6
0,bj,precision,0.34136473999108446,500,200,1000,2.628,15,0.3,0,0.3,0.5,0.6
0,rbj,precision,0.3252519279053383,500,200,1000,2.628,15,0.3,0,0.3,0.5,0.6
0,gbj,precision,0.38911904761904764,500,200,1000,2.628,15,0.3,0,0.3,0.5,0.6
0,gnull,precision,0.0,500,200,1000,2.628,15,0.3,0,0.3,0.5,0.6
0,ggnull,precision,0.0,500,200,1000,2.628,15,0.3,0,0.3,0.5,0.6
0,fdr,precision,0.41501847494610655,500,200,1000,2.628,15,0.3,0,0.3,0.5,0.6
0,ghc,recall,0.32400000000000007,500,200,1000,2.628,15,0.3,0,0.3,0.5,0.6
0,hc,recall,0.3546666666666667,500,200,1000,2.628,15,0.3,0,0.3,0.5,0.6
0,hcs,recall,0.45733333333333337,500,200,1000,2.628,15,0.3,0,0.3,0.5,0.6
0,bj,recall,0.2706666666666667,500,200,1000,2.628,15,0.3,0,0.3,0.5,0.6
0,rbj,recall,0.5843333333333334,500,200,1000,2.628,15,0.3,0,0.3,0.5,0.6
0,gbj,recall,0.06,500,200,1000,2.628,15,0.3,0,0.3,0.5,0.6
0,gnull,recall,0.0,500,200,1000,2.628,15,0.3,0,0.3,0.5,0.6
0,ggnull,recall,0.0,500,200,1000,2.628,15,0.3,0,0.3,0.5,0.6
0,fdr,recall,0.15233333333333335,500,200,1000,2.628,15,0.3,0,0.3,0.5,0.6
0,ghc,power,0.12,500,200,1000,1.949,9,0.3,0,0.3,0.275,0.675
0,hc,power,0.115,500,200,1000,1.949,9,0.3,0,0.3,0.275,0.675
0,hcs,power,0.11,500,200,1000,1.949,9,0.3,0,0.3,0.275,0.675
0,bj,power,0.08,500,200,1000,1.949,9,0.3,0,0.3,0.275,0.675
0,rbj,power,0.035,500,200,1000,1.949,9,0.3,0,0.3,0.275,0.675
0,gbj,power,0.07,500,200,1000,1.949,9,0.3,0,0.3,0.275,0.675
0,gnull,power,0.08,500,200,1000,1.949,9,0.3,0,0.3,0.275,0.675
0,ggnull,power,0.085,500,200,1000,1.949,9,0.3,0,0.3,0.275,0.675
0,cpma,power,0.085,500,200,1000,1.949,9,0.3,0,0.3,0.275,0.675
0,score,power,0.08,500,200,1000,1.949,9,0.3,0,0.3,0.275,0.675
0,alr,power,0.015,500,200,1000,1.949,9,0.3,0,0.3,0.275,0.675
0,fdr,power,0.635,500,200,1000,1.949,9,0.3,0,0.3,0.275,0.675
0,ghc,precision,0.22224590351646342,500,200,1000,1.949,9,0.3,0,0.3,0.275,0.675
0,hc,precision,0.21990749232256543,500,200,1000,1.949,9,0.3,0,0.3,0.275,0.675
0,hcs,precision,0.2129562970610539,500,200,1000,1.949,9,0.3,0,0.3,0.275,0.675
0,bj,precision,0.07599674183500223,500,200,1000,1.949,9,0.3,0,0.3,0.275,0.675
0,rbj,precision,0.0673865588621946,500,200,1000,1.949,9,0.3,0,0.3,0.275,0.675
0,gbj,precision,0.2049720224474229,500,200,1000,1.949,9,0.3,0,0.3,0.275,0.675
0,gnull,precision,0.0,500,200,1000,1.949,9,0.3,0,0.3,0.275,0.675
0,ggnull,precision,0.0,500,200,1000,1.949,9,0.3,0,0.3,0.275,0.675
0,fdr,precision,0.10785893273393274,500,200,1000,1.949,9,0.3,0,0.3,0.275,0.675
0,ghc,recall,0.18944444444444442,500,200,1000,1.949,9,0.3,0,0.3,0.275,0.675
0,hc,recall,0.20055555555555557,500,200,1000,1.949,9,0.3,0,0.3,0.275,0.675
0,hcs,recall,0.2472222222222222,500,200,1000,1.949,9,0.3,0,0.3,0.275,0.675
0,bj,recall,0.3272222222222222,500,200,1000,1.949,9,0.3,0,0.3,0.275,0.675
0,rbj,recall,0.5211111111111111,500,200,1000,1.949,9,0.3,0,0.3,0.275,0.675
0,gbj,recall,0.04777777777777779,500,200,1000,1.949,9,0.3,0,0.3,0.275,0.675
0,gnull,recall,0.0,500,200,1000,1.949,9,0.3,0,0.3,0.275,0.675
0,ggnull,recall,0.0,500,200,1000,1.949,9,0.3,0,0.3,0.275,0.675
0,fdr,recall,0.033888888888888885,500,200,1000,1.949,9,0.3,0,0.3,0.275,0.675
0,ghc,power,0.14,500,200,1000,2.199,9,0.3,0,0.3,0.35,0.675
0,hc,power,0.14,500,200,1000,2.199,9,0.3,0,0.3,0.35,0.675
0,hcs,power,0.125,500,200,1000,2.199,9,0.3,0,0.3,0.35,0.675
0,bj,power,0.08,500,200,1000,2.199,9,0.3,0,0.3,0.35,0.675
0,rbj,power,0.035,500,200,1000,2.199,9,0.3,0,0.3,0.35,0.675
0,gbj,power,0.07,500,200,1000,2.199,9,0.3,0,0.3,0.35,0.675
0,gnull,power,0.08,500,200,1000,2.199,9,0.3,0,0.3,0.35,0.675
0,ggnull,power,0.085,500,200,1000,2.199,9,0.3,0,0.3,0.35,0.675
0,cpma,power,0.09,500,200,1000,2.199,9,0.3,0,0.3,0.35,0.675
0,score,power,0.08,500,200,1000,2.199,9,0.3,0,0.3,0.35,0.675
0,alr,power,0.02,500,200,1000,2.199,9,0.3,0,0.3,0.35,0.675
0,fdr,power,0.69,500,200,1000,2.199,9,0.3,0,0.3,0.35,0.675
0,ghc,precision,0.28685113866585604,500,200,1000,2.199,9,0.3,0,0.3,0.35,0.675
0,hc,precision,0.2793084307156726,500,200,1000,2.199,9,0.3,0,0.3,0.35,0.675
0,hcs,precision,0.2543352063754552,500,200,1000,2.199,9,0.3,0,0.3,0.35,0.675
0,bj,precision,0.1266045760619959,500,200,1000,2.199,9,0.3,0,0.3,0.35,0.675
0,rbj,precision,0.09905749316689329,500,200,1000,2.199,9,0.3,0,0.3,0.35,0.675
0,gbj,precision,0.2643531746031746,500,200,1000,2.199,9,0.3,0,0.3,0.35,0.675
0,gnull,precision,0.0,500,200,1000,2.199,9,0.3,0,0.3,0.35,0.675
0,ggnull,precision,0.0,500,200,1000,2.199,9,0.3,0,0.3,0.35,0.675
0,fdr,precision,0.18786993561993562,500,200,1000,2.199,9,0.3,0,0.3,0.35,0.675
0,ghc,recall,0.24000000000000005,500,200,1000,2.199,9,0.3,0,0.3,0.35,0.675
0,hc,recall,0.2555555555555556,500,200,1000,2.199,9,0.3,0,0.3,0.35,0.675
0,hcs,recall,0.31666666666666665,500,200,1000,2.199,9,0.3,0,0.3,0.35,0.675
0,bj,recall,0.34055555555555556,500,200,1000,2.199,9,0.3,0,0.3,0.35,0.675
0,rbj,recall,0.5927777777777777,500,200,1000,2.199,9,0.3,0,0.3,0.35,0.675
0,gbj,recall,0.049444444444444444,500,200,1000,2.199,9,0.3,0,0.3,0.35,0.675
0,gnull,recall,0.0,500,200,1000,2.199,9,0.3,0,0.3,0.35,0.675
0,ggnull,recall,0.0,500,200,1000,2.199,9,0.3,0,0.3,0.35,0.675
0,fdr,recall,0.06277777777777778,500,200,1000,2.199,9,0.3,0,0.3,0.35,0.675
0,ghc,power,0.16,500,200,1000,2.423,9,0.3,0,0.3,0.425,0.675
0,hc,power,0.165,500,200,1000,2.423,9,0.3,0,0.3,0.425,0.675
0,hcs,power,0.16,500,200,1000,2.423,9,0.3,0,0.3,0.425,0.675
0,bj,power,0.08,500,200,1000,2.423,9,0.3,0,0.3,0.425,0.675
0,rbj,power,0.03,500,200,1000,2.423,9,0.3,0,0.3,0.425,0.675
0,gbj,power,0.07,500,200,1000,2.423,9,0.3,0,0.3,0.425,0.675
0,gnull,power,0.08,500,200,1000,2.423,9,0.3,0,0.3,0.425,0.675
0,ggnull,power,0.085,500,200,1000,2.423,9,0.3,0,0.3,0.425,0.675
0,cpma,power,0.095,500,200,1000,2.423,9,0.3,0,0.3,0.425,0.675
0,score,power,0.085,500,200,1000,2.423,9,0.3,0,0.3,0.425,0.675
0,alr,power,0.015,500,200,1000,2.423,9,0.3,0,0.3,0.425,0.675
0,fdr,power,0.715,500,200,1000,2.423,9,0.3,0,0.3,0.425,0.675
0,ghc,precision,0.34623514204367906,500,200,1000,2.423,9,0.3,0,0.3,0.425,0.675
0,hc,precision,0.33661720787818034,500,200,1000,2.423,9,0.3,0,0.3,0.425,0.675
0,hcs,precision,0.3220995741175498,500,200,1000,2.423,9,0.3,0,0.3,0.425,0.675
0,bj,precision,0.18538898208833976,500,200,1000,2.423,9,0.3,0,0.3,0.425,0.675
0,rbj,precision,0.12547198412102017,500,200,1000,2.423,9,0.3,0,0.3,0.425,0.675
0,gbj,precision,0.30648412698412697,500,200,1000,2.423,9,0.3,0,0.3,0.425,0.675
0,gnull,precision,0.0,500,200,1000,2.423,9,0.3,0,0.3,0.425,0.675
0,ggnull,precision,0.0,500,200,1000,2.423,9,0.3,0,0.3,0.425,0.675
0,fdr,precision,0.24520995670995674,500,200,1000,2.423,9,0.3,0,0.3,0.425,0.675
0,ghc,recall,0.28611111111111115,500,200,1000,2.423,9,0.3,0,0.3,0.425,0.675
0,hc,recall,0.3038888888888889,500,200,1000,2.423,9,0.3,0,0.3,0.425,0.675
0,hcs,recall,0.36777777777777776,500,200,1000,2.423,9,0.3,0,0.3,0.425,0.675
0,bj,recall,0.33333333333333326,500,200,1000,2.423,9,0.3,0,0.3,0.425,0.675
0,rbj,recall,0.6394444444444445,500,200,1000,2.423,9,0.3,0,0.3,0.425,0.675
0,gbj,recall,0.059444444444444446,500,200,1000,2.423,9,0.3,0,0.3,0.425,0.675
0,gnull,recall,0.0,500,200,1000,2.423,9,0.3,0,0.3,0.425,0.675
0,ggnull,recall,0.0,500,200,1000,2.423,9,0.3,0,0.3,0.425,0.675
0,fdr,recall,0.1,500,200,1000,2.423,9,0.3,0,0.3,0.425,0.675
0,ghc,power,0.18,500,200,1000,2.628,9,0.3,0,0.3,0.5,0.675
0,hc,power,0.2,500,200,1000,2.628,9,0.3,0,0.3,0.5,0.675
0,hcs,power,0.185,500,200,1000,2.628,9,0.3,0,0.3,0.5,0.675
0,bj,power,0.08,500,200,1000,2.628,9,0.3,0,0.3,0.5,0.675
0,rbj,power,0.035,500,200,1000,2.628,9,0.3,0,0.3,0.5,0.675
0,gbj,power,0.07,500,200,1000,2.628,9,0.3,0,0.3,0.5,0.675
0,gnull,power,0.08,500,200,1000,2.628,9,0.3,0,0.3,0.5,0.675
0,ggnull,power,0.085,500,200,1000,2.628,9,0.3,0,0.3,0.5,0.675
0,cpma,power,0.095,500,200,1000,2.628,9,0.3,0,0.3,0.5,0.675
0,score,power,0.09,500,200,1000,2.628,9,0.3,0,0.3,0.5,0.675
0,alr,power,0.02,500,200,1000,2.628,9,0.3,0,0.3,0.5,0.675
0,fdr,power,0.745,500,200,1000,2.628,9,0.3,0,0.3,0.5,0.675
0,ghc,precision,0.4142208665687548,500,200,1000,2.628,9,0.3,0,0.3,0.5,0.675
0,hc,precision,0.4070179655407763,500,200,1000,2.628,9,0.3,0,0.3,0.5,0.675
0,hcs,precision,0.37904770365546986,500,200,1000,2.628,9,0.3,0,0.3,0.5,0.675
0,bj,precision,0.22801077503807204,500,200,1000,2.628,9,0.3,0,0.3,0.5,0.675
0,rbj,precision,0.17613467317867426,500,200,1000,2.628,9,0.3,0,0.3,0.5,0.675
0,gbj,precision,0.35846428571428574,500,200,1000,2.628,9,0.3,0,0.3,0.5,0.675
0,gnull,precision,0.0,500,200,1000,2.628,9,0.3,0,0.3,0.5,0.675
0,ggnull,precision,0.0,500,200,1000,2.628,9,0.3,0,0.3,0.5,0.675
0,fdr,precision,0.29638479494361847,500,200,1000,2.628,9,0.3,0,0.3,0.5,0.675
0,ghc,recall,0.35444444444444445,500,200,1000,2.628,9,0.3,0,0.3,0.5,0.675
0,hc,recall,0.375,500,200,1000,2.628,9,0.3,0,0.3,0.5,0.675
0,hcs,recall,0.4405555555555556,500,200,1000,2.628,9,0.3,0,0.3,0.5,0.675
0,bj,recall,0.33444444444444443,500,200,1000,2.628,9,0.3,0,0.3,0.5,0.675
0,rbj,recall,0.65,500,200,1000,2.628,9,0.3,0,0.3,0.5,0.675
0,gbj,recall,0.07666666666666666,500,200,1000,2.628,9,0.3,0,0.3,0.5,0.675
0,gnull,recall,0.0,500,200,1000,2.628,9,0.3,0,0.3,0.5,0.675
0,ggnull,recall,0.0,500,200,1000,2.628,9,0.3,0,0.3,0.5,0.675
0,fdr,recall,0.13611111111111113,500,200,1000,2.628,9,0.3,0,0.3,0.5,0.675
0,ghc,power,0.215,500,200,1000,2.818,9,0.3,0,0.3,0.575,0.675
0,hc,power,0.22,500,200,1000,2.818,9,0.3,0,0.3,0.575,0.675
0,hcs,power,0.195,500,200,1000,2.818,9,0.3,0,0.3,0.575,0.675
0,bj,power,0.08,500,200,1000,2.818,9,0.3,0,0.3,0.575,0.675
0,rbj,power,0.045,500,200,1000,2.818,9,0.3,0,0.3,0.575,0.675
0,gbj,power,0.07,500,200,1000,2.818,9,0.3,0,0.3,0.575,0.675
0,gnull,power,0.08,500,200,1000,2.818,9,0.3,0,0.3,0.575,0.675
0,ggnull,power,0.085,500,200,1000,2.818,9,0.3,0,0.3,0.575,0.675
0,cpma,power,0.095,500,200,1000,2.818,9,0.3,0,0.3,0.575,0.675
0,score,power,0.095,500,200,1000,2.818,9,0.3,0,0.3,0.575,0.675
0,alr,power,0.02,500,200,1000,2.818,9,0.3,0,0.3,0.575,0.675
0,fdr,power,0.785,500,200,1000,2.818,9,0.3,0,0.3,0.575,0.675
0,ghc,precision,0.460371196068197,500,200,1000,2.818,9,0.3,0,0.3,0.575,0.675
0,hc,precision,0.4514545706497141,500,200,1000,2.818,9,0.3,0,0.3,0.575,0.675
0,hcs,precision,0.42020180731424234,500,200,1000,2.818,9,0.3,0,0.3,0.575,0.675
0,bj,precision,0.2812527247367612,500,200,1000,2.818,9,0.3,0,0.3,0.575,0.675
0,rbj,precision,0.22156971946934767,500,200,1000,2.818,9,0.3,0,0.3,0.575,0.675
0,gbj,precision,0.4010888752052545,500,200,1000,2.818,9,0.3,0,0.3,0.575,0.675
0,gnull,precision,0.0,500,200,1000,2.818,9,0.3,0,0.3,0.575,0.675
0,ggnull,precision,0.0,500,200,1000,2.818,9,0.3,0,0.3,0.575,0.675
0,fdr,precision,0.36239659564291915,500,200,1000,2.818,9,0.3,0,0.3,0.575,0.675
0,ghc,recall,0.40944444444444444,500,200,1000,2.818,9,0.3,0,0.3,0.575,0.675
0,hc,recall,0.4355555555555556,500,200,1000,2.818,9,0.3,0,0.3,0.575,0.675
0,hcs,recall,0.5088888888888888,500,200,1000,2.818,9,0.3,0,0.3,0.575,0.675
0,bj,recall,0.3244444444444444,500,200,1000,2.818,9,0.3,0,0.3,0.575,0.675
0,rbj,recall,0.6744444444444444,500,200,1000,2.818,9,0.3,0,0.3,0.575,0.675
0,gbj,recall,0.08888888888888889,500,200,1000,2.818,9,0.3,0,0.3,0.575,0.675
0,gnull,recall,0.0,500,200,1000,2.818,9,0.3,0,0.3,0.575,0.675
0,ggnull,recall,0.0,500,200,1000,2.818,9,0.3,0,0.3,0.575,0.675
0,fdr,recall,0.19,500,200,1000,2.818,9,0.3,0,0.3,0.575,0.675
0,ghc,power,0.125,500,200,1000,2.199,5,0.3,0,0.3,0.35,0.75
0,hc,power,0.13,500,200,1000,2.199,5,0.3,0,0.3,0.35,0.75
0,hcs,power,0.1,500,200,1000,2.199,5,0.3,0,0.3,0.35,0.75
0,bj,power,0.08,500,200,1000,2.199,5,0.3,0,0.3,0.35,0.75
0,rbj,power,0.04,500,200,1000,2.199,5,0.3,0,0.3,0.35,0.75
0,gbj,power,0.07,500,200,1000,2.199,5,0.3,0,0.3,0.35,0.75
